"site_id","latitude","longitude","postcode"
"   728",51.35845,-0.11256,"CR"
"   729",51.36116,-0.05786,"CR"
"   730",51.20346,0.1362,"TN"
"   731",51.40311,0.01438,"BR"
"   732",51.20527,1.01664,"CT"
"   733",51.3696,0.20788,"DA"
"   734",51.40924,0.17428,"BR"
"   735",51.46267,0.25026,"DA"
"   736",51.44076,0.22039,"DA"
"   737",51.1304,0.2698,"TN"
"   738",51.22273,0.33163,"TN"
"   740",51.27163,0.40437,"ME"
"   741",51.444,0.376,"DA"
"   742",51.0766,0.46117,"TN"
"   743",51.13304,1.34502,"CT"
"   744",51.28702,0.45006,"ME"
"   745",51.36445,0.52418,"ME"
"   746",51.19643,0.6381,"ME"
"   747",51.19664,0.78414,"TN"
"   748",51.39322,0.56602,"ME"
"   749",51.30509,0.72469,"ME"
"   750",51.18488,0.63171,"TN"
"   751",51.31883,0.71402,"ME"
"   752",51.44644,0.74578,"ME"
"   753",51.44102,0.70457,"ME"
"   754",51.44248,0.69155,"ME"
"   755",50.93678,0.89102,"TN"
"   756",51.23037,0.84062,"ME"
"   757",51.29654,0.87959,"ME"
"   758",50.91221,0.97345,"TN"
"   759",50.95799,0.94219,"TN"
"   760",51.18469,0.9465,"TN"
"   761",51.35775,1.03384,"CT"
"   762",51.08808,1.16184,"CT"
"   763",51.0777,1.1797,"CT"
"   764",51.08919,1.12049,"CT"
"   765",51.35795,1.1369,"CT"
"   766",51.29745,1.23649,"CT"
"   767",51.29896,1.24664,"CT"
"   768",51.36214,1.17351,"CT"
"   769",51.36989,1.11943,"CT"
"   770",51.1207,1.31559,"CT"
"   771",51.12079,1.34419,"CT"
"   772",51.14646,1.32745,"CT"
"   773",51.15624,1.39396,"CT"
"   774",51.23148,1.40523,"CT"
"   775",51.34597,1.33716,"CT"
"   776",51.33169,1.42415,"CT"
"   777",51.38018,1.42172,"CT"
"   778",51.39164,1.40418,"CT"
"   779",50.81422,-0.92098,"PO"
"   781",51.00645,-0.84679,"GU"
"   782",50.78132,-0.67512,"PO"
"   783",50.84938,-0.70576,"PO"
"   784",50.94822,-0.61901,"GU"
"   785",51.03194,-0.70496,"GU"
"   786",50.80687,-0.53376,"BN"
"   787",50.82014,-0.5163,"BN"
"   788",50.84081,-0.66338,"PO"
"   789",50.92723,-0.4517,"RH"
"   790",50.99321,-0.47659,"RH"
"   791",50.83133,-0.10834,"BN"
"   792",50.8136,-0.36319,"BN"
"   793",50.81885,-0.35306,"BN"
"   794",50.82631,-0.24771,"BN"
"   795",50.83561,-0.29194,"BN"
"   796",50.87962,-0.2642,"BN"
"   797",50.82008,-0.13577,"BN"
"   798",50.8133,-0.10623,"BN"
"   799",50.78173,0.05849,"BN"
"   800",50.94192,-0.16222,"BN"
"   801",50.82418,-0.11147,"BN"
"   802",50.80799,0.24419,"BN"
"   803",50.90535,-0.06978,"BN"
"   804",51.06737,-0.0892,"RH"
"   805",51.115,-0.02104,"RH"
"   806",50.77096,0.10766,"BN"
"   807",50.90877,0.14661,"BN"
"   808",50.75869,0.28458,"BN"
"   809",50.7815,0.31103,"BN"
"   810",50.86461,0.33788,"BN"
"   811",50.89038,0.31818,"BN"
"   812",50.83754,0.46595,"TN"
"   813",50.87064,0.64524,"TN"
"   814",51.07986,-0.81356,"GU"
"   815",50.9398,0.52815,"TN"
"   816",50.93834,0.59498,"TN"
"   817",50.99523,0.54399,"TN"
"   818",50.85519,0.57159,"TN"
"   819",51.53261,-1.48815,"RG"
"   820",51.57381,-1.45161,"OX"
"   821",51.57135,-1.32465,"OX"
"   822",51.68815,-1.307,"OX"
"   823",51.51785,-1.25193,"RG"
"   824",51.40848,-1.16888,"RG"
"   825",51.60261,-1.11173,"OX"
"   826",51.40908,-1.01356,"RG"
"   827",51.40997,-0.91145,"RG"
"   828",51.40944,-0.95172,"RG"
"   829",51.41117,-0.94449,"RG"
"   830",51.44078,-0.93662,"RG"
"   831",51.41753,-0.95154,"RG"
"   832",51.44999,-0.96087,"RG"
"   833",51.45787,-0.93766,"RG"
"   834",51.36272,-0.86085,"RG"
"   835",51.40998,-0.81941,"RG"
"   836",51.53852,-0.81321,"SL"
"   838",51.38983,-0.784,"RG"
"   839",51.41548,-0.74305,"RG"
"   840",50.72609,-1.88381,"BH"
"   841",50.74139,-1.89228,"BH"
"   842",50.7789,-1.83483,"BH"
"   843",50.73372,-1.82236,"BH"
"   844",50.88367,-1.77078,"BH"
"   845",50.74393,-1.78171,"BH"
"   846",50.74165,-1.57365,"SO"
"   847",51.14934,-1.56851,"SO"
"   848",50.89822,-1.40839,"SO"
"   849",50.9045,-1.40404,"SO"
"   850",50.90089,-1.40266,"SO"
"   851",51.0843,-1.39031,"SO"
"   852",51.12364,-1.43952,"SO"
"   853",50.81941,-1.30574,"SO"
"   854",50.94834,-1.36077,"SO"
"   855",51.00835,-1.33388,"SO"
"   856",51.06144,-1.3221,"SO"
"   858",50.80752,-1.20942,"PO"
"   859",51.10244,-1.26151,"SO"
"   860",51.34347,-1.26339,"RG"
"   861",50.7874,-1.09623,"PO"
"   862",51.2385,-0.94346,"RG"
"   863",50.78451,-0.98462,"PO"
"   864",50.96272,-0.98032,"PO"
"   865",50.94336,-0.97453,"PO"
"   866",50.98247,-0.97562,"GU"
"   867",51.21228,-0.929,"RG"
"   868",51.1777,-0.84866,"GU"
"   869",51.27944,-0.77107,"GU"
"   871",51.27908,-0.77115,"GU"
"   872",51.32284,-0.82883,"GU"
"   873",50.68298,-1.54275,"PO"
"   874",50.68976,-1.44641,"PO"
"   875",50.66245,-1.58399,"PO"
"   876",50.57506,-1.29549,"PO"
"   877",50.59215,-1.21178,"PO"
"   878",50.62314,-1.17941,"PO"
"   879",50.65736,-1.14542,"PO"
"   880",50.73118,-1.15541,"PO"
"   881",51.32309,-2.22246,"BA"
"   882",51.24393,-1.76502,"SP"
"   883",51.43073,-2.11325,"SN"
"   884",51.09218,-2.02428,"SP"
"   885",51.28013,-2,"SN"
"   886",51.50275,-1.99094,"SN"
"   887",51.51812,-1.72614,"SN"
"   888",51.20125,-1.80443,"SP"
"   889",51.16127,-1.75317,"SP"
"   890",51.29161,-1.77482,"SN"
"   891",51.41562,-1.73394,"SN"
"   892",51.12777,-1.69987,"SP"
"   894",55.59462,-6.31646,"PA"
"   896",55.67401,-6.50988,"PA"
"   897",55.93586,-6.12363,"PA"
"   898",56.0693,-6.19417,"PA"
"   899",56.08415,-6.20705,"PA"
"   900",56.53597,-5.98038,"PA"
"   901",56.72583,-6.22294,"PH"
"   902",56.69595,-6.1215,"PH"
"   903",56.75867,-6.04651,"PH"
"   904",55.83364,-5.94978,"PA"
"   907",56.58368,-5.74747,"PA"
"   908",55.44081,-5.69571,"PA"
"   909",55.42772,-5.6102,"PA"
"   911",55.82233,-5.49176,"PA"
"   912",56.05981,-5.55178,"PA"
"   913",55.96038,-5.44327,"PA"
"   914",56.41189,-5.47101,"PA"
"   915",56.03438,-5.42661,"PA"
"   916",56.08371,-5.2388,"PA"
"   917",56.05913,-5.48101,"PA"
"   918",56.45054,-5.43859,"PA"
"   919",56.30568,-5.24302,"PA"
"   920",56.13005,-5.04307,"PA"
"   921",56.13559,-5.03707,"PA"
"   922",56.35686,-5.17611,"PA"
"   923",56.30854,-5.23679,"PA"
"   924",56.58272,-5.02399,"PA"
"   925",56.02441,-4.98819,"PA"
"   926",56.02818,-4.98377,"PA"
"   927",56.58561,-5.01607,"PA"
"   928",56.04599,-4.91276,"PA"
"   929",56.5177,-4.76675,"PA"
"   930",56.54494,-4.79477,"PA"
"   931",55.70601,-5.30278,"KA"
"   932",55.69958,-5.28017,"KA"
"   933",55.70663,-5.28554,"KA"
"   934",55.42422,-5.11657,"PA"
"   935",55.44222,-5.10728,"KA"
"   937",55.59202,-5.15302,"KA"
"   938",55.81628,-5.0792,"PA"
"   939",55.8393,-5.06256,"PA"
"   940",55.74932,-4.90659,"KA"
"   941",56.05953,-4.87201,"G"
"   942",56.11625,-4.82957,"G"
"   943",56.01527,-4.72268,"G"
"   944",56.01617,-4.72274,"G"
"   945",56.02809,-4.79261,"G"
"   946",56.25107,-4.71034,"G"
"   947",55.94187,-4.58297,"G"
"   948",56.03231,-4.5569,"G"
"   949",56.04809,-4.56591,"G"
"   950",56.09272,-4.54804,"G"
"   951",55.94321,-4.13779,"G"
"   952",55.95794,-4.11777,"G"
"   953",55.96133,-3.96734,"G"
"   954",55.9733,-4.32921,"G"
"   955",56.06966,-4.04837,"FK"
"   956",56.1194,-3.91748,"FK"
"   957",56.10987,-3.95239,"FK"
"   958",56.11992,-3.94164,"FK"
"   959",56.14924,-3.90608,"FK"
"   960",56.01837,-3.76163,"FK"
"   961",56.00257,-3.79781,"FK"
"   962",56.01808,-3.7183,"FK"
"   963",56.0093,-3.68512,"FK"
"   964",55.96247,-4.79269,"PA"
"   965",55.94333,-4.76408,"PA"
"   966",55.95773,-4.7635,"PA"
"   967",55.76471,-4.49949,"G"
"   968",55.8455,-4.42966,"PA"
"   969",55.8112,-4.37636,"G"
"   970",55.86677,-4.38455,"PA"
"   971",55.86949,-4.42948,"PA"
"   972",55.82555,-4.31421,"G"
"   973",55.62663,-4.20003,"ML"
"   974",55.83639,-4.28046,"G"
"   975",55.86009,-4.26267,"G"
"   976",55.76966,-4.24308,"G"
"   977",55.89042,-4.22605,"G"
"   978",55.75473,-4.17026,"G"
"   979",55.76084,-4.18359,"G"
"   980",55.78604,-4.02175,"ML"
"   981",55.85475,-4.05462,"ML"
"   982",55.86155,-3.87409,"ML"
"   983",55.41639,-3.75828,"ML"
"   984",55.37768,-3.75199,"ML"
"   986",55.496,-3.77465,"ML"
"   987",55.62713,-3.73481,"ML"
"   989",55.67106,-3.78893,"ML"
"   990",55.4891,-3.69044,"ML"
"   991",55.69967,-3.63297,"ML"
"   992",55.48688,-3.58746,"ML"
"   993",55.12995,-4.94608,"KA"
"   994",55.24268,-4.8563,"KA"
"   995",55.64182,-4.81909,"KA"
"   996",55.72267,-4.89218,"KA"
"   997",55.72213,-4.88381,"KA"
"   998",55.31696,-4.83224,"KA"
"   999",55.3506,-4.79015,"KA"
"  1000",55.79897,-4.86555,"KA"
"  1001",55.80596,-4.87405,"KA"
"  1002",55.80207,-4.84822,"KA"
"  1003",55.2113,-4.69422,"KA"
"  1004",55.54603,-4.63939,"KA"
"  1005",55.47699,-4.56384,"KA"
"  1006",55.5014,-4.58255,"KA"
"  1007",55.51534,-4.58343,"KA"
"  1008",55.7179,-4.71791,"KA"
"  1009",55.26308,-4.46155,"KA"
"  1010",55.60725,-4.50693,"KA"
"  1011",55.60792,-4.51809,"KA"
"  1012",55.4529,-4.27277,"KA"
"  1013",55.60109,-4.22484,"KA"
"  1014",55.18063,-3.88627,"DG"
"  1015",55.05381,-3.64387,"DG"
"  1016",55.0578,-3.61428,"DG"
"  1017",55.05627,-3.59386,"DG"
"  1018",55.32915,-3.48025,"DG"
"  1019",55.27179,-3.80242,"DG"
"  1020",55.01209,-3.21674,"DG"
"  1023",55.31184,-3.20545,"DG"
"  1024",55.07738,-4.56768,"DG"
"  1025",54.9519,-4.41753,"DG"
"  1026",55.0753,-4.26515,"DG"
"  1027",55.09904,-4.18344,"DG"
"  1028",55.16547,-4.20117,"DG"
"  1029",54.82178,-4.06411,"DG"
"  1030",54.80403,-4.05075,"DG"
"  1031",54.80018,-3.9572,"DG"
"  1032",54.79846,-3.95244,"DG"
"  1033",54.80326,-4.00663,"DG"
"  1034",54.95981,-3.98057,"DG"
"  1035",54.9257,-3.94844,"DG"
"  1036",54.94595,-3.89088,"DG"
"  1037",55.00771,-5.15926,"DG"
"  1039",54.85902,-4.93414,"DG"
"  1040",54.98294,-4.92748,"DG"
"  1041",54.63489,-4.8559,"DG"
"  1042",54.95975,-4.47424,"DG"
"  1043",54.70289,-4.41666,"DG"
"  1044",54.96033,-4.4899,"DG"
"  1045",54.05374,-4.82962,"IM"
"  1046",54.08507,-4.6307,"IM"
"  1047",54.16804,-4.48022,"IM"
"  1048",54.26417,-4.46003,"IM"
"  1049",54.41465,-4.36788,"IM"
"  1050",54.51279,-3.63597,"CA"
"  1051",54.41479,-3.49952,"CA"
"  1052",54.42293,-3.49519,"CA"
"  1053",54.42549,-3.50608,"CA"
"  1054",54.32511,-3.40706,"LA"
"  1055",54.51765,-3.61345,"CA"
"  1056",54.55101,-3.45967,"CA"
"  1057",54.64651,-3.44139,"CA"
"  1058",54.6464,-3.52353,"CA"
"  1059",54.63909,-3.38379,"CA"
"  1060",54.61386,-3.15525,"CA"
"  1061",54.76839,-3.31513,"CA"
"  1062",54.87032,-3.36364,"CA"
"  1063",54.40043,-3.17237,"LA"
"  1064",54.51284,-3.16632,"CA"
"  1065",54.80732,-3.28838,"CA"
"  1066",54.93169,-3.15766,"CA"
"  1067",54.61971,-3.07912,"CA"
"  1068",54.72757,-3.0793,"CA"
"  1070",54.93422,-2.96223,"CA"
"  1071",54.66921,-2.70402,"CA"
"  1072",55.08612,-2.86269,"CA"
"  1073",54.6699,-2.78644,"CA"
"  1074",54.57232,-2.41172,"CA"
"  1075",55.04082,-2.62757,"CA"
"  1076",55.05013,-2.55297,"CA"
"  1077",54.4274,-2.96811,"LA"
"  1078",54.12474,-3.25657,"LA"
"  1079",54.24187,-2.77039,"LA"
"  1080",54.25873,-2.77706,"LA"
"  1081",54.4426,-2.97926,"LA"
"  1082",54.20884,-2.56736,"LA"
"  1083",54.50196,-2.68347,"CA"
"  1084",54.68391,-2.44831,"CA"
"  1085",54.68391,-2.44986,"CA"
"  1086",54.68955,-2.37546,"CA"
"  1087",54.66284,-2.28218,"DL"
"  1088",53.62159,-3.02641,"PR"
"  1089",54.12587,-3.21205,"LA"
"  1090",53.77461,-3.03647,"FY"
"  1091",54.15821,-3.1211,"LA"
"  1093",53.35982,-2.92571,"L"
"  1094",53.65316,-3.00324,"PR"
"  1095",53.67874,-2.95237,"PR"
"  1096",53.54959,-2.91475,"L"
"  1097",53.83752,-2.99396,"FY"
"  1098",53.92543,-3.01585,"FY"
"  1099",54.19655,-2.9489,"LA"
"  1100",54.33824,-3.01996,"LA"
"  1101",53.33164,-2.8455,"L"
"  1102",53.43823,-2.77083,"WA"
"  1103",53.57098,-2.81553,"L"
"  1104",53.80418,-2.88991,"PR"
"  1105",54.0138,-2.77371,"LA"
"  1106",53.92521,-2.80871,"PR"
"  1107",54.00445,-2.78736,"LA"
"  1108",54.0731,-2.86966,"LA"
"  1109",53.39979,-2.73704,"L"
"  1110",53.39034,-2.66169,"WA"
"  1111",53.77403,-2.70337,"PR"
"  1112",53.85361,-2.76541,"PR"
"  1113",54.0252,-2.9053,"LA"
"  1115",53.62569,-2.51414,"BL"
"  1116",53.46263,-2.36756,"M"
"  1117",53.6,-2.41711,"BL"
"  1118",53.68968,-2.47403,"BB"
"  1119",53.84487,-2.46847,"BB"
"  1120",53.48272,-2.24264,"M"
"  1121",53.65432,-2.28751,"BL"
"  1122",53.68024,-2.34219,"BB"
"  1123",53.81357,-2.22025,"BB"
"  1124",53.84148,-2.19455,"BB"
"  1125",53.6085,-2.17709,"OL"
"  1126",53.8443,-2.08816,"BB"
"  1127",53.36928,-3.17844,"L"
"  1128",53.39993,-3.07399,"L"
"  1129",52.99554,-2.68544,"SY"
"  1130",53.27136,-3.04521,"L"
"  1131",53.23636,-2.70576,"WA"
"  1132",53.08589,-2.52463,"CW"
"  1133",53.26781,-2.53533,"CW"
"  1134",53.30082,-2.36617,"WA"
"  1135",53.35589,-2.27949,"M"
"  1136",53.26444,-2.13495,"SK"
"  1137",53.25905,-3.50754,"LL"
"  1138",53.32448,-3.48654,"LL"
"  1139",53.31353,-3.49967,"LL"
"  1140",53.2748,-3.43232,"LL"
"  1141",53.34135,-3.41069,"LL"
"  1142",53.21955,-3.20768,"CH"
"  1143",53.21694,-3.02747,"CH"
"  1144",53.17516,-2.98499,"CH"
"  1145",53.25238,-4.53524,"LL"
"  1146",53.33923,-4.43974,"LL"
"  1147",53.38061,-4.35615,"LL"
"  1148",53.09709,-3.78833,"LL"
"  1149",53.29066,-3.71335,"LL"
"  1151",53.29271,-3.71052,"LL"
"  1153",53.11556,-3.29537,"LL"
"  1154",53.14897,-3.19541,"CH"
"  1155",52.88561,-3.25438,"LL"
"  1156",53.05948,-3.14012,"LL"
"  1157",53.05095,-2.98771,"LL"
"  1158",52.74965,-4.79769,"LL"
"  1159",52.8235,-4.63615,"LL"
"  1160",52.85106,-4.58059,"LL"
"  1161",52.78858,-4.74026,"LL"
"  1162",52.97476,-4.14939,"LL"
"  1163",53.12625,-4.11049,"LL"
"  1164",53.14243,-4.10682,"LL"
"  1165",53.21,-4.15355,"LL"
"  1166",52.91426,-4.15683,"LL"
"  1167",53.0675,-4.07627,"LL"
"  1168",53.06726,-4.00974,"LL"
"  1169",53.23477,-4.02291,"LL"
"  1170",53.23761,-4.01406,"LL"
"  1171",53.09389,-3.94016,"LL"
"  1172",53.31871,-3.83619,"LL"
"  1173",52.71735,-4.01384,"LL"
"  1174",52.97819,-3.98856,"LL"
"  1175",52.93662,-4.56265,"LL"
"  1176",52.9322,-3.94181,"LL"
"  1177",52.93126,-3.94474,"LL"
"  1178",52.75438,-3.62859,"SY"
"  1179",52.99513,-4.08099,"LL"
"  1180",52.90728,-3.58303,"LL"
"  1181",53.03211,-3.70019,"LL"
"  1182",52.94681,-3.41699,"LL"
"  1183",52.95099,-3.40597,"LL"
"  1184",52.56422,-3.71066,"SY"
"  1185",52.62179,-3.84167,"SY"
"  1186",52.63808,-3.83415,"SY"
"  1187",52.47458,-3.70365,"SY"
"  1188",52.64086,-3.28145,"SY"
"  1189",52.75752,-3.45679,"SY"
"  1190",52.75701,-3.46411,"SY"
"  1191",52.74916,-3.46867,"SY"
"  1192",52.49995,-3.33923,"SY"
"  1193",52.59633,-3.15168,"SY"
"  1194",52.61281,-3.1211,"SY"
"  1195",52.61278,-3.12405,"SY"
"  1196",52.66146,-3.11051,"SY"
"  1198",52.13914,-4.56999,"SA"
"  1199",52.13174,-4.2999,"SA"
"  1200",52.41267,-4.08802,"SY"
"  1201",52.4223,-4.05126,"SY"
"  1202",52.50664,-4.00994,"SY"
"  1203",52.5497,-4.06796,"LL"
"  1204",52.27155,-3.91469,"SY"
"  1205",52.43193,-4.01929,"SY"
"  1206",52.24417,-3.94971,"SY"
"  1209",52.34395,-3.94683,"SY"
"  1210",52.44783,-3.92337,"SY"
"  1211",52.35817,-3.80198,"SY"
"  1212",51.69942,-5.2738,"SA"
"  1213",51.74437,-4.50764,"SA"
"  1214",51.70247,-5.15089,"SA"
"  1215",51.70841,-5.05229,"SA"
"  1216",51.87984,-5.12266,"SA"
"  1217",51.65301,-4.95931,"SA"
"  1218",51.72124,-5.03061,"SA"
"  1219",51.79246,-4.96445,"SA"
"  1220",51.79845,-4.96615,"SA"
"  1221",51.85932,-4.92046,"SA"
"  1222",51.66819,-4.70677,"SA"
"  1223",51.98827,-4.67792,"SA"
"  1225",51.83234,-4.49216,"SA"
"  1226",51.71402,-4.36632,"SA"
"  1227",52.01257,-4.36873,"SA"
"  1228",51.80324,-4.31215,"SA"
"  1229",51.84025,-4.30534,"SA"
"  1230",51.86532,-4.26449,"SA"
"  1231",51.8596,-4.03803,"SA"
"  1232",52.08813,-4.03049,"SA"
"  1233",51.96405,-3.62734,"LD"
"  1234",51.81216,-3.85991,"SA"
"  1235",51.94856,-3.7011,"SA"
"  1236",52.11766,-3.76012,"SA"
"  1237",52.09871,-3.82362,"SA"
"  1238",52.21528,-3.45029,"LD"
"  1239",52.38337,-3.53555,"LD"
"  1240",52.38251,-3.53258,"LD"
"  1241",52.3883,-3.50192,"LD"
"  1242",52.23428,-3.37515,"LD"
"  1243",52.02522,-3.18601,"LD"
"  1244",52.24408,-3.38278,"LD"
"  1245",52.33194,-3.13202,"LD"
"  1246",52.28257,-3.05117,"LD"
"  1247",51.79069,-3.43327,"CF"
"  1248",51.87241,-3.47792,"CF"
"  1249",51.92402,-3.48781,"LD"
"  1250",51.91295,-3.32314,"LD"
"  1251",51.85501,-3.09926,"NP"
"  1252",51.85858,-3.10225,"NP"
"  1253",52.34178,-3.48272,"LD"
"  1254",51.62354,-4.25676,"SA"
"  1255",51.56513,-3.98056,"SA"
"  1256",51.57919,-4.12003,"SA"
"  1257",51.61204,-3.96092,"SA"
"  1258",51.56649,-3.75318,"SA"
"  1259",51.64583,-3.85743,"SA"
"  1260",51.77658,-3.83525,"SA"
"  1261",51.48009,-3.69657,"CF"
"  1262",51.54419,-3.6153,"CF"
"  1263",51.65191,-3.62925,"SA"
"  1264",51.5045,-3.5577,"CF"
"  1265",51.71798,-3.46078,"CF"
"  1266",51.70832,-3.44961,"CF"
"  1267",51.40014,-3.3428,"CF"
"  1268",51.63533,-3.3006,"CF"
"  1269",51.7465,-3.33131,"CF"
"  1270",51.37849,-3.12172,"CF"
"  1271",51.4776,-3.17801,"CF"
"  1272",51.48783,-3.18728,"CF"
"  1273",51.50641,-3.16002,"CF"
"  1274",51.76903,-3.24501,"NP"
"  1275",51.7849,-3.27445,"NP"
"  1276",51.78338,-3.2667,"NP"
"  1277",51.55789,-3.04015,"NP"
"  1278",51.55607,-3.04299,"NP"
"  1279",51.71213,-2.91315,"NP"
"  1280",51.6118,-2.84951,"NP"
"  1281",51.8646,-2.80319,"NP"
"  1282",51.7174,-2.76149,"NP"
"  1283",51.72903,-2.7445,"NP"
"  1284",51.08208,-3.60344,"TA"
"  1285",51.08636,-3.60775,"TA"
"  1286",51.14037,-3.74128,"TA"
"  1287",51.09356,-3.48386,"TA"
"  1288",51.20081,-3.46583,"TA"
"  1289",51.20088,-3.53025,"TA"
"  1290",51.11729,-3.34824,"TA"
"  1291",51.13026,-3.34883,"TA"
"  1292",51.14862,-3.07996,"TA"
"  1293",51.15255,-3.06482,"TA"
"  1294",51.19942,-3.19237,"TA"
"  1295",51.33629,-2.97913,"BS"
"  1296",50.90879,-2.90754,"TA"
"  1297",51.00787,-3.09907,"TA"
"  1298",51.3635,-2.95098,"BS"
"  1299",51.36386,-2.90645,"BS"
"  1300",50.88899,-2.78487,"TA"
"  1302",51.00586,-2.64148,"BA"
"  1303",51.15294,-2.71641,"BA"
"  1304",51.24776,-2.73295,"BS"
"  1305",51.42481,-2.66744,"BS"
"  1306",51.01956,-2.60742,"BA"
"  1307",51.07941,-2.50255,"BA"
"  1308",51.25458,-2.4952,"BA"
"  1309",51.05544,-2.42238,"BA"
"  1310",51.24286,-2.30804,"BA"
"  1311",51.37154,-2.35731,"BA"
"  1312",51.38571,-2.35355,"BA"
"  1313",50.73229,-2.9353,"DT"
"  1314",50.59468,-2.47594,"DT"
"  1315",50.61454,-2.4792,"DT"
"  1316",50.56519,-2.44905,"DT"
"  1317",50.78843,-2.63238,"DT"
"  1318",50.513,-2.45561,"DT"
"  1319",50.52156,-2.45431,"DT"
"  1320",50.61013,-2.45796,"DT"
"  1321",50.80464,-2.75649,"DT"
"  1322",50.6818,-2.25481,"DT"
"  1323",50.77992,-2.20995,"DT"
"  1324",50.95049,-2.18403,"SP"
"  1325",51.00388,-2.19813,"SP"
"  1326",50.61311,-1.95737,"BH"
"  1327",50.70996,-1.9915,"BH"
"  1328",50.74309,-1.99232,"BH"
"  1329",50.67924,-2.18402,"BH"
"  1330",50.76913,-4.34446,"EX"
"  1331",50.72081,-4.28679,"EX"
"  1332",51.01998,-4.52253,"EX"
"  1333",50.99071,-4.46108,"EX"
"  1334",51.01548,-4.48934,"EX"
"  1335",51.16098,-4.65467,"EX"
"  1336",50.35435,-4.11986,"PL"
"  1337",50.36289,-4.14016,"PL"
"  1338",50.49049,-4.19527,"PL"
"  1339",50.55263,-4.14309,"PL"
"  1340",50.57151,-4.14395,"PL"
"  1341",50.68596,-4.2329,"PL"
"  1342",50.9581,-4.29557,"EX"
"  1343",51.11761,-4.22038,"EX"
"  1344",50.54875,-4.00738,"PL"
"  1345",50.70293,-3.97634,"EX"
"  1346",51.08865,-4.14743,"EX"
"  1347",51.19903,-4.1114,"EX"
"  1348",51.20969,-4.11905,"EX"
"  1349",50.55053,-4.00887,"PL"
"  1350",50.54798,-4.00029,"PL"
"  1351",50.71701,-4.00465,"EX"
"  1352",50.76819,-3.90277,"EX"
"  1353",50.93231,-3.98542,"EX"
"  1354",50.20256,-3.71953,"TQ"
"  1355",50.23318,-3.77673,"TQ"
"  1356",50.23964,-3.76575,"TQ"
"  1357",50.39652,-3.50921,"TQ"
"  1358",50.89558,-3.81035,"EX"
"  1359",50.90562,-3.80078,"EX"
"  1360",50.42786,-3.75162,"TQ"
"  1361",51.14642,-3.92882,"EX"
"  1362",50.29223,-3.65074,"TQ"
"  1363",50.30816,-3.63204,"TQ"
"  1364",50.45298,-3.69478,"TQ"
"  1365",50.54351,-3.65426,"TQ"
"  1366",50.59179,-3.71557,"TQ"
"  1367",50.39888,-3.48284,"TQ"
"  1368",50.43684,-3.56322,"TQ"
"  1369",50.46413,-3.54017,"TQ"
"  1370",50.60991,-3.60146,"TQ"
"  1371",50.54453,-3.49368,"TQ"
"  1372",50.62894,-3.45363,"EX"
"  1373",50.72178,-3.43808,"EX"
"  1374",50.71758,-3.48612,"EX"
"  1375",50.90212,-3.5432,"EX"
"  1376",50.62249,-3.39263,"EX"
"  1377",50.62809,-3.37583,"EX"
"  1378",50.73015,-3.41566,"EX"
"  1379",50.67927,-3.23843,"EX"
"  1380",50.71018,-2.99861,"DT"
"  1381",50.82792,-3.00822,"EX"
"  1382",50.90847,-3.22577,"EX"
"  1383",50.85969,-3.2389,"EX"
"  1385",49.92856,-6.30215,"TR"
"  1386",49.91404,-6.29488,"TR"
"  1387",49.91447,-6.29393,"TR"
"  1388",50.03638,-5.68029,"TR"
"  1389",50.11716,-5.54236,"TR"
"  1390",50.13139,-5.51821,"TR"
"  1391",50.6409,-4.621,"PL"
"  1392",50.21815,-5.47552,"TR"
"  1393",50.0838,-5.25609,"TR"
"  1394",50.19161,-5.21011,"TR"
"  1395",50.21782,-5.32656,"TR"
"  1396",50.22314,-5.30478,"TR"
"  1397",49.96225,-5.20737,"TR"
"  1398",49.95792,-5.2015,"TR"
"  1399",50.15112,-5.07717,"TR"
"  1400",50.14475,-5.04448,"TR"
"  1401",50.21618,-5.03228,"TR"
"  1402",50.41105,-5.07991,"TR"
"  1403",50.40873,-5.06568,"TR"
"  1404",50.32143,-4.9631,"TR"
"  1405",50.438,-4.99655,"TR"
"  1406",50.47384,-4.9839,"TR"
"  1407",50.53077,-5.00867,"PL"
"  1408",50.28214,-4.80621,"PL"
"  1409",50.33841,-4.78563,"PL"
"  1410",50.34547,-4.75371,"PL"
"  1411",50.61874,-4.7244,"PL"
"  1412",50.64593,-4.75427,"PL"
"  1413",50.33816,-4.64224,"PL"
"  1414",50.04826,-5.18795,"TR"
"  1415",50.5016,-4.66579,"PL"
"  1416",50.41054,-4.41681,"PL"
"  1417",50.56148,-4.47989,"PL"
"  1418",50.82799,-4.54483,"EX"
"  1419",50.63018,-4.36583,"PL"
"  1420",50.7536,-4.38579,"EX"
"  1421",49.97822,-6.32194,"TR"
"  1422",50.44622,-4.25239,"PL"
"  1423",55.01904,-7.28858,"BT"
"  1424",54.86512,-6.70873,"BT"
"  1425",55.04307,-7.25061,"BT"
"  1426",55.02003,-7.3042,"BT"
"  1427",55.02498,-7.21032,"BT"
"  1428",54.9593,-7.08824,"BT"
"  1429",55.05732,-7.00725,"BT"
"  1430",54.97137,-7.02237,"BT"
"  1431",54.88557,-6.96549,"BT"
"  1432",55.07315,-6.9463,"BT"
"  1433",54.83327,-6.84672,"BT"
"  1434",54.80229,-6.8025,"BT"
"  1435",54.72106,-6.81376,"BT"
"  1436",55.11103,-6.68357,"BT"
