time_stamp_,sensor_name,Temperature.max,Temperature.mean,Temperature.flag,RelativeHumidity.max,RelativeHumidity.mean,RelativeHumidity.flag,Pressure.max,Pressure.mean,Pressure.flag
2017-06-11,1073 [WEATHER],13.9,12.93,0,88.75,80.44,0,,,
2017-06-12,1073 [WEATHER],13.7,12.36,0,84.61,78.47,0,,,
2017-06-13,1073 [WEATHER],16.9,13.62,0,89.85,82.75,0,,,
2017-06-14,1073 [WEATHER],21.1,16.13,0,92.4,77.54,0,,,
2017-06-15,1073 [WEATHER],16.5,13.09,0,95.51,80.43,0,,,
2017-06-16,1073 [WEATHER],16.6,14.25,0,89.26,81.71,0,,,
2017-06-17,1073 [WEATHER],22.8,18.28,0,88.16,66.54,0,,,
2017-06-18,1073 [WEATHER],23.8,17.11,0,99.33,78.06,0,,,
2017-06-19,1073 [WEATHER],25,18.15,0,100,75.45,0,,,
2017-06-20,1073 [WEATHER],20.5,15.93,0,100,82.7,0,,,
2017-06-21,1073 [WEATHER],25.5,18.99,0,91.94,77.04,0,,,
2017-06-22,1073 [WEATHER],17.8,15.25,0,98.09,80.64,0,,,
2017-06-23,1073 [WEATHER],15.5,13.75,0,97.42,87.91,0,,,
2017-06-24,1073 [WEATHER],15.9,12.72,0,91.07,75.29,0,,,
2017-06-25,1073 [WEATHER],14.7,11.83,0,89.51,71.16,0,,,
2017-06-26,1073 [WEATHER],16.5,12.05,0,97.28,76.94,0,,,
2017-06-27,1073 [WEATHER],12.7,11,0,96.76,95.03,0,,,
2017-06-28,1073 [WEATHER],12.4,10.67,0,97.32,85.86,0,,,
2017-06-29,1073 [WEATHER],11.7,10.67,0,98.66,97.19,0,,,
2017-06-30,1073 [WEATHER],15,12.6,0,98.69,92.91,0,,,
2017-06-01,1074 [WEATHER],18.4,15.22,0,92.46,79.64,0,992.6,990.77,0
2017-06-02,1074 [WEATHER],17.1,12.96,0,98.7,83.75,0,988.5,987.96,0
2017-06-03,1074 [WEATHER],16.2,11.66,0,93.41,74.18,0,987,985.4,0
2017-06-04,1074 [WEATHER],14.8,11.64,0,96.68,74.34,0,985.1,984.44,0
2017-06-05,1074 [WEATHER],13,10.8,0,97.38,92.39,0,981.7,972.24,0
2017-06-06,1074 [WEATHER],12.1,10.51,0,98.01,92.82,0,968.4,962.71,0
2017-06-07,1074 [WEATHER],13.2,10.5,0,98,77.97,0,981.4,977.78,0
2017-06-08,1074 [WEATHER],14.9,12.65,0,98.03,92.52,0,979.4,975.43,0
2017-06-09,1074 [WEATHER],15.4,12.56,0,93.53,81.45,0,985.6,980.22,0
2017-06-10,1074 [WEATHER],17.3,13.35,0,97.44,90.76,0,985.3,983,0
2017-06-11,1074 [WEATHER],13.6,12.4,0,92.98,86.02,0,982.6,979.94,0
2017-06-12,1074 [WEATHER],13.4,11.99,0,91.68,81.29,0,988.9,984.54,0
2017-06-13,1074 [WEATHER],15.1,13.05,0,94.15,87.35,0,991.2,990.24,0
2017-06-14,1074 [WEATHER],20.3,16.36,0,90.58,77.35,0,990.6,988.08,0
2017-06-15,1074 [WEATHER],16.1,12.74,0,98.69,84.4,0,987.6,983.94,0
2017-06-16,1074 [WEATHER],15.5,13.36,0,94.95,86.03,0,996.7,993.58,0
2017-06-17,1074 [WEATHER],20.9,17,0,92.45,74.55,0,998.4,997.6,0
2017-06-18,1074 [WEATHER],22.3,17.4,0,88.87,75.5,0,997.3,995.91,0
2017-06-19,1074 [WEATHER],24.5,18.95,0,88.89,68.57,0,994.6,992.96,0
2017-06-20,1074 [WEATHER],18.8,15.76,0,97.42,83.56,0,994.2,993.19,0
2017-06-21,1074 [WEATHER],24.6,19.32,0,92.5,78.34,0,991.1,986.55,0
2017-06-22,1074 [WEATHER],17.6,14.68,0,100,85.57,0,984.6,982.7,0
2017-06-23,1074 [WEATHER],15,13.4,0,98.7,91.47,0,983.6,982.6,0
2017-06-24,1074 [WEATHER],15.9,12.74,0,92.96,75.59,0,983.1,982.02,0
2017-06-25,1074 [WEATHER],15.5,11.71,0,96.68,72.64,0,986.2,982.55,0
2017-06-26,1074 [WEATHER],15.7,12.33,0,90.87,71.91,0,987.4,986.62,0
2017-06-27,1074 [WEATHER],12.6,11.15,0,94.8,89.3,0,984.9,980.79,0
2017-06-28,1074 [WEATHER],11.4,10.47,0,94.16,84.48,0,977.7,974.89,0
2017-06-29,1074 [WEATHER],15.1,11.81,0,100,91.22,0,971.9,969.13,0
2017-06-30,1074 [WEATHER],16.5,13.33,0,100,88.62,0,987,979.4,0
2017-06-01,1076 [WEATHER],18.3,14.32,0,96.14,80.68,0,985.2,983.2,0
2017-06-02,1076 [WEATHER],15.4,11.79,0,100,87.41,0,981.4,980.83,0
2017-06-03,1076 [WEATHER],16.6,11.41,0,100,79.65,0,980.1,977.93,0
2017-06-04,1076 [WEATHER],13.7,10.13,0,97.97,80.43,0,977.6,976.82,0
2017-06-05,1076 [WEATHER],13.7,10.32,0,99.33,91.97,0,973.9,964.88,0
2017-06-06,1076 [WEATHER],12.6,10.32,0,100,97.35,0,960.9,955.39,0
2017-06-07,1076 [WEATHER],14.2,10.25,0,98.65,80.27,0,973.5,969.89,0
2017-06-08,1076 [WEATHER],14.7,11.24,0,100,96.1,0,972.1,967.55,0
2017-06-09,1076 [WEATHER],15.7,12,0,98.67,85.81,0,977.8,972.42,0
2017-06-10,1076 [WEATHER],17.5,12.88,0,98.01,87.3,0,977.6,974.67,0
2017-06-11,1076 [WEATHER],13.7,12.16,0,98.02,85.68,0,973.5,970.98,0
2017-06-12,1076 [WEATHER],13.4,11.22,0,98.67,88.3,0,981.7,976.3,0
2017-06-13,1076 [WEATHER],16.9,12.84,0,100,89.55,0,983.5,982.45,0
2017-06-14,1076 [WEATHER],19.9,14.85,0,97.37,83.28,0,983.1,980.77,0
2017-06-15,1076 [WEATHER],15.7,11.92,0,100,89.72,0,979.7,975.89,0
2017-06-16,1076 [WEATHER],14.6,12.38,0,99.35,93.91,0,989.1,985.74,0
2017-06-17,1076 [WEATHER],20.8,16.04,0,97.43,80.32,0,990.6,990,0
2017-06-18,1076 [WEATHER],21.8,16.4,0,100,80.51,0,989.6,988.69,0
2017-06-19,1076 [WEATHER],22.7,17.35,0,97.39,75.45,0,987.5,986.2,0
2017-06-20,1076 [WEATHER],19.5,14.31,0,97.38,82.1,0,987.8,986.76,0
2017-06-21,1076 [WEATHER],24,17.27,0,96.82,81.46,0,984.6,979.38,0
2017-06-22,1076 [WEATHER],16.8,14.54,0,100,85.71,0,976.6,975.2,0
2017-06-23,1076 [WEATHER],14.3,12.05,0,100,96.35,0,975.3,974.4,0
2017-06-24,1076 [WEATHER],15.2,11.58,0,92.83,78.83,0,975.3,973.98,0
2017-06-25,1076 [WEATHER],14.7,10.99,0,91.36,72.07,0,978.3,974.8,0
2017-06-26,1076 [WEATHER],14.6,11.03,0,96.64,79.65,0,980.3,979.55,0
2017-06-27,1076 [WEATHER],11,9.72,0,99.33,97.54,0,978.3,974.33,0
2017-06-28,1076 [WEATHER],11.6,9.9,0,98.67,89,0,971.5,968.92,0
2017-06-29,1076 [WEATHER],11.9,10.68,0,97.38,95.87,0,965.5,962.85,0
2017-06-30,1076 [WEATHER],14.8,12.32,0,97.38,92.38,0,979.9,973.02,0
2017-06-01,1078 [WEATHER],19.1,15.59,0,98.71,85.61,0,1017.8,1016.21,0
2017-06-02,1078 [WEATHER],16,13.4,0,98.7,89.55,0,1014.7,1013.87,0
2017-06-03,1078 [WEATHER],16.4,13.28,0,100,83.32,0,1012.8,1011.27,0
2017-06-04,1078 [WEATHER],15,13.45,0,87.55,76.18,0,1011.5,1010.38,0
2017-06-05,1078 [WEATHER],14.2,12.65,0,98.05,92.98,0,1006.8,996.45,0
2017-06-06,1078 [WEATHER],12.8,11.78,0,97.41,90.17,0,996.8,989.82,0
2017-06-07,1078 [WEATHER],14.6,12.46,0,99.35,79.86,0,1008.2,1004.79,0
2017-06-08,1078 [WEATHER],16.2,14.13,0,100,92.98,0,1004.1,1000.29,0
2017-06-09,1078 [WEATHER],15.6,13.88,0,90.6,83.33,0,1011,1006.06,0
2017-06-10,1078 [WEATHER],16.8,14.25,0,100,93.09,0,1010.4,1007.96,0
2017-06-11,1078 [WEATHER],16.4,14.42,0,90.66,83.96,0,1008.1,1005.71,0
2017-06-12,1078 [WEATHER],15.4,13.96,0,88.87,83.86,0,1015.4,1011.51,0
2017-06-13,1078 [WEATHER],16.6,14.4,0,94.87,89.1,0,1017.1,1016.15,0
2017-06-14,1078 [WEATHER],22,16.36,0,94.91,82.04,0,1016.1,1013.24,0
2017-06-15,1078 [WEATHER],16.3,14.82,0,91.88,82.14,0,1014.5,1010.1,0
2017-06-16,1078 [WEATHER],16.7,14.95,0,94.37,86.58,0,1022.9,1020.05,0
2017-06-17,1078 [WEATHER],18.9,16.26,0,94.89,86.43,0,1024.9,1023.8,0
2017-06-18,1078 [WEATHER],19.1,16.31,0,97.43,81.63,0,1023.1,1021.65,0
2017-06-19,1078 [WEATHER],21.3,17.83,0,100,80.79,0,1019.9,1018.27,0
2017-06-20,1078 [WEATHER],23.2,18.38,0,98.06,80.52,0,1018.6,1017.54,0
2017-06-21,1078 [WEATHER],24.9,18.75,0,96.22,83.6,0,1015.8,1011.16,0
2017-06-22,1078 [WEATHER],16.9,15.2,0,100,85.76,0,1010.7,1008.91,0
2017-06-23,1078 [WEATHER],16.6,15.05,0,100,93.01,0,1009.5,1008.76,0
2017-06-24,1078 [WEATHER],16.6,14.64,0,91.86,80.9,0,1009.4,1008.59,0
2017-06-25,1078 [WEATHER],16.3,13.95,0,82.53,70.23,0,1012.1,1009.07,0
2017-06-26,1078 [WEATHER],15.7,13.75,0,96.13,73.52,0,1013.4,1012.15,0
2017-06-27,1078 [WEATHER],15.4,13.39,0,96.76,92.86,0,1008.9,1004.74,0
2017-06-28,1078 [WEATHER],13.7,12.1,0,92.88,87.47,0,1001.5,999.6,0
2017-06-29,1078 [WEATHER],14.6,12.54,0,97.4,92.24,0,997.1,994.85,0
2017-06-30,1078 [WEATHER],17.1,14.96,0,96.15,86.75,0,1012.4,1004.73,0
2017-06-01,1080 [WEATHER],20.3,16.44,0,97.45,80.15,0,,,
2017-06-02,1080 [WEATHER],18,14.13,0,96.78,84.54,0,,,
2017-06-03,1080 [WEATHER],17.5,12.57,0,97.99,79.49,0,,,
2017-06-04,1080 [WEATHER],15.9,12.94,0,96.04,76.23,0,,,
2017-06-05,1080 [WEATHER],15.4,12.38,0,96.76,91.37,0,,,
2017-06-06,1080 [WEATHER],12.8,11.91,0,97.4,87.05,0,,,
2017-06-07,1080 [WEATHER],14.8,12.54,0,95.44,74.62,0,,,
2017-06-08,1080 [WEATHER],16.1,14.05,0,98.07,90.33,0,,,
2017-06-09,1080 [WEATHER],16.3,14,0,90.53,81.04,0,,,
2017-06-10,1080 [WEATHER],18.1,14.63,0,95.02,90.6,0,,,
2017-06-11,1080 [WEATHER],16.2,14.33,0,92.42,82.71,0,,,
2017-06-12,1080 [WEATHER],14.7,13.5,0,93.64,83.32,0,,,
2017-06-13,1080 [WEATHER],16.8,14.33,0,96.79,88.55,0,,,
2017-06-14,1080 [WEATHER],24,17.21,0,96.78,80.48,0,,,
2017-06-15,1080 [WEATHER],17,14.18,0,96.12,83.26,0,,,
2017-06-16,1080 [WEATHER],16.2,14.86,0,92.58,82.38,0,,,
2017-06-17,1080 [WEATHER],22,17.56,0,92.97,79.57,0,,,
2017-06-18,1080 [WEATHER],22.8,17.1,0,96.72,78.62,0,,,
2017-06-19,1080 [WEATHER],26.1,19.67,0,95.47,72.71,0,,,
2017-06-20,1080 [WEATHER],22.9,18.23,0,95.52,77.58,0,,,
2017-06-21,1080 [WEATHER],25.7,19.74,0,93.84,81.03,0,,,
2017-06-22,1080 [WEATHER],17.8,15.76,0,98.72,83.95,0,,,
2017-06-23,1080 [WEATHER],16.2,14.85,0,96.83,91.96,0,,,
2017-06-24,1080 [WEATHER],16.9,14.47,0,96.17,79.3,0,,,
2017-06-25,1080 [WEATHER],16.5,13.44,0,90.86,69.61,0,,,
2017-06-26,1080 [WEATHER],17.8,13.11,0,95.26,72.49,0,,,
2017-06-27,1080 [WEATHER],15.9,13.04,0,94.84,87.62,0,,,
2017-06-28,1080 [WEATHER],13.5,12.11,0,89.78,83.76,0,,,
2017-06-29,1080 [WEATHER],16.5,13.59,0,95.52,83.68,0,,,
2017-06-30,1080 [WEATHER],19.1,15.43,0,96.14,82.96,0,,,
2017-06-01,1083 [WEATHER],18.1,14.78,0,93.67,80.66,0,989.7,987.92,0
2017-06-02,1083 [WEATHER],16.5,12.41,0,97.38,83.89,0,986,985.29,0
2017-06-03,1083 [WEATHER],15.8,10.73,0,100,77.68,0,984.7,982.74,0
2017-06-04,1083 [WEATHER],14.2,11.39,0,96.65,75.25,0,982.5,981.72,0
2017-06-05,1083 [WEATHER],12.9,10.76,0,96.73,92.65,0,979,969.18,0
2017-06-06,1083 [WEATHER],11.3,10.62,0,98.68,88.6,0,966.6,960.58,0
2017-06-07,1083 [WEATHER],13.9,10.8,0,98.66,75.31,0,979,975.4,0
2017-06-08,1083 [WEATHER],14,12.36,0,100,93.53,0,976.5,972.4,0
2017-06-09,1083 [WEATHER],14.6,12.29,0,92.89,82.97,0,982.7,977.53,0
2017-06-10,1083 [WEATHER],16.1,13.1,0,96.82,91.48,0,982.7,979.69,0
2017-06-11,1083 [WEATHER],13.9,12.42,0,91.15,85.28,0,978.6,976.58,0
2017-06-12,1083 [WEATHER],13.8,12.17,0,90.47,79.96,0,986.6,982.24,0
2017-06-13,1083 [WEATHER],15.1,12.95,0,96.09,88,0,988.5,987.62,0
2017-06-14,1083 [WEATHER],20.9,15.59,0,94.85,81.49,0,987.8,985.32,0
2017-06-15,1083 [WEATHER],14.9,12.6,0,97.36,83.33,0,985,981.35,0
2017-06-16,1083 [WEATHER],16.6,13.68,0,95.57,83.83,0,994.4,991.02,0
2017-06-17,1083 [WEATHER],20.8,16.95,0,93.02,74.58,0,995.6,994.93,0
2017-06-18,1083 [WEATHER],22.7,17.47,0,92.26,76.04,0,994.5,993.22,0
2017-06-19,1083 [WEATHER],24.9,18.8,0,92.28,71.43,0,991.9,990.36,0
2017-06-20,1083 [WEATHER],19.2,15,0,98.05,87.22,0,991.5,990.53,0
2017-06-21,1083 [WEATHER],24.6,18.5,0,97.39,82.73,0,988.6,983.74,0
2017-06-22,1083 [WEATHER],18.2,15.02,0,99.35,83.68,0,982,980.07,0
2017-06-23,1083 [WEATHER],14.5,13.5,0,94.95,91.44,0,980.7,979.98,0
2017-06-24,1083 [WEATHER],16,12.89,0,92.35,75.31,0,980.4,979.64,0
2017-06-25,1083 [WEATHER],15.5,12.01,0,90.96,67.1,0,983.6,980.14,0
2017-06-26,1083 [WEATHER],15.5,11.67,0,95.97,76.01,0,984.8,983.94,0
2017-06-27,1083 [WEATHER],12.9,11.08,0,96.13,94.4,0,982.1,978.01,0
2017-06-28,1083 [WEATHER],11.4,9.88,0,97.35,92.45,0,974.8,972.66,0
2017-06-29,1083 [WEATHER],12,10.6,0,98.68,96.9,0,969.7,967.2,0
2017-06-30,1083 [WEATHER],15.8,12.62,0,99.34,94.27,0,984.3,977.12,0
2017-06-01,1085 [WEATHER],11.9,9.9,0,100,92.56,0,,,
2017-06-02,1085 [WEATHER],9.9,8.28,0,100,90.56,0,,,
2017-06-03,1085 [WEATHER],9.3,7.17,0,100,74.56,0,,,
2017-06-04,1085 [WEATHER],7.9,6,0,100,86.23,0,,,
2017-06-05,1085 [WEATHER],8.2,6.56,0,100,100,0,,,
2017-06-06,1085 [WEATHER],7.9,6.22,0,100,100,0,,,
2017-06-07,1085 [WEATHER],6.8,5.04,0,100,93.7,0,,,
2017-06-08,1085 [WEATHER],9.5,8.45,0,100,100,0,,,
2017-06-09,1085 [WEATHER],9.2,7.21,0,100,99.09,0,,,
2017-06-10,1085 [WEATHER],11.9,8.94,0,100,100,0,,,
2017-06-11,1085 [WEATHER],7.8,7.4,0,100,100,0,,,
2017-06-12,1085 [WEATHER],7.3,6.64,0,100,100,0,,,
2017-06-13,1085 [WEATHER],10,8.37,0,100,100,0,,,
2017-06-14,1085 [WEATHER],14.3,10.97,0,100,93.19,0,,,
2017-06-15,1085 [WEATHER],8.9,7.81,0,100,97.63,0,,,
2017-06-16,1085 [WEATHER],11.9,8.58,0,100,99.61,0,,,
2017-06-17,1085 [WEATHER],14.8,12.75,0,100,78.05,0,,,
2017-06-18,1085 [WEATHER],16.1,14.64,0,91.26,72.14,0,,,
2017-06-19,1085 [WEATHER],17.9,15.04,0,98.04,69.44,0,,,
2017-06-20,1085 [WEATHER],12.2,10.5,0,100,95.56,0,,,
2017-06-21,1085 [WEATHER],18.5,14.56,0,100,91.36,0,,,
2017-06-22,1085 [WEATHER],13.8,10.1,0,100,95.92,0,,,
2017-06-23,1085 [WEATHER],10.5,9.07,0,100,100,0,,,
2017-06-24,1085 [WEATHER],8.8,6.76,0,100,95.45,0,,,
2017-06-25,1085 [WEATHER],7.4,5.9,0,100,89.08,0,,,
2017-06-26,1085 [WEATHER],9.3,6.54,0,100,83.7,0,,,
2017-06-27,1085 [WEATHER],8.1,6.51,0,100,99.97,0,,,
2017-06-28,1085 [WEATHER],6.7,5.51,0,100,99.97,0,,,
2017-06-29,1085 [WEATHER],8.7,7.32,0,100,100,0,,,
2017-06-30,1085 [WEATHER],9.5,8.62,0,100,100,0,,,
2017-06-01,1090 [WEATHER],20.5,16.95,0,91.34,74.84,0,,,
2017-06-02,1090 [WEATHER],16,13.79,0,98.06,88.16,0,,,
2017-06-03,1090 [WEATHER],17,13.98,0,97.99,76.48,0,,,
2017-06-04,1090 [WEATHER],16.1,13.95,0,84.69,70.46,0,,,
2017-06-05,1090 [WEATHER],14.8,12.52,0,98.05,91.92,0,,,
2017-06-06,1090 [WEATHER],13.7,12.47,0,99.34,82.59,0,,,
2017-06-07,1090 [WEATHER],15.3,12.95,0,96.75,75.69,0,,,
2017-06-08,1090 [WEATHER],18,14.93,0,100,88.45,0,,,
2017-06-09,1090 [WEATHER],16.5,14.54,0,85.38,78.63,0,,,
2017-06-10,1090 [WEATHER],18.4,15,0,98.69,90.06,0,,,
2017-06-11,1090 [WEATHER],17.2,15.13,0,86.58,77.16,0,,,
2017-06-12,1090 [WEATHER],15.8,14.28,0,91.25,82.3,0,,,
2017-06-13,1090 [WEATHER],17.3,14.71,0,97.37,87.4,0,,,
2017-06-14,1090 [WEATHER],23.7,16.55,0,100,79.09,0,,,
2017-06-15,1090 [WEATHER],17.7,15.59,0,84.88,77.73,0,,,
2017-06-16,1090 [WEATHER],17.4,15.46,0,91.41,84.07,0,,,
2017-06-17,1090 [WEATHER],21,17.55,0,93.79,80.7,0,,,
2017-06-18,1090 [WEATHER],21,17.3,0,96.09,70.23,0,,,
2017-06-19,1090 [WEATHER],23.6,18.75,0,89.89,69.99,0,,,
2017-06-20,1090 [WEATHER],24.5,19.52,0,93.18,75.64,0,,,
2017-06-21,1090 [WEATHER],28.2,20.2,0,93.82,78.57,0,,,
2017-06-22,1090 [WEATHER],17.7,15.66,0,100,84.56,0,,,
2017-06-23,1090 [WEATHER],17.3,15.49,0,98.72,91.12,0,,,
2017-06-24,1090 [WEATHER],18,15.38,0,91.88,80.9,0,,,
2017-06-25,1090 [WEATHER],15.9,14.14,0,95.49,74.48,0,,,
2017-06-26,1090 [WEATHER],17.5,14.75,0,91.23,65.94,0,,,
2017-06-27,1090 [WEATHER],18.2,14.5,0,98.04,85.12,0,,,
2017-06-28,1090 [WEATHER],13.5,11.9,0,94.77,90.87,0,,,
2017-06-29,1090 [WEATHER],15.1,13.25,0,92.33,87.4,0,,,
2017-06-30,1090 [WEATHER],17.6,15.36,0,96.79,84.75,0,,,
2017-06-01,1101 [WEATHER],22,17.88,0,93.74,74.52,0,,,
2017-06-02,1101 [WEATHER],17,14.78,0,100,85.62,0,,,
2017-06-03,1101 [WEATHER],19,14.5,0,93.6,69.1,0,,,
2017-06-04,1101 [WEATHER],18,14,0,87.47,68.16,0,,,
2017-06-05,1101 [WEATHER],16,13.08,0,93.69,88.5,0,,,
2017-06-06,1101 [WEATHER],15,12.71,0,93.65,82.18,0,,,
2017-06-07,1101 [WEATHER],17,13.5,0,93.65,74.06,0,,,
2017-06-08,1101 [WEATHER],19,15.25,0,100,84.42,0,,,
2017-06-09,1101 [WEATHER],18,15.08,0,93.65,75.12,0,,,
2017-06-10,1101 [WEATHER],19,15.62,0,93.88,86.69,0,,,
2017-06-11,1101 [WEATHER],17,15.25,0,87.74,74.97,0,,,
2017-06-12,1101 [WEATHER],17,14.83,0,87.74,74.75,0,,,
2017-06-13,1101 [WEATHER],19,15.78,0,93.65,80.87,0,,,
2017-06-14,1101 [WEATHER],24,18.12,0,100,75.01,0,,,
2017-06-15,1101 [WEATHER],19,15.83,0,100,73.49,0,,,
2017-06-16,1101 [WEATHER],20,16.92,0,93.79,77.63,0,,,
2017-06-17,1101 [WEATHER],25,20.17,0,93.79,71.11,0,,,
2017-06-18,1101 [WEATHER],27,20.67,0,93.65,61.35,0,,,
2017-06-19,1101 [WEATHER],28,21.54,0,93.74,65.11,0,,,
2017-06-20,1101 [WEATHER],26,20.74,0,93.83,75.93,0,,,
2017-06-21,1101 [WEATHER],27,21.17,0,93.83,79.16,0,,,
2017-06-22,1101 [WEATHER],20,16.38,0,100,82.79,0,,,
2017-06-23,1101 [WEATHER],19,17,0,93.79,79.43,0,,,
2017-06-24,1101 [WEATHER],19,15.88,0,93.74,79.8,0,,,
2017-06-25,1101 [WEATHER],17,14.29,0,93.69,76.77,0,,,
2017-06-26,1101 [WEATHER],19,15.75,0,87.56,66.83,0,,,
2017-06-27,1101 [WEATHER],18,15.33,0,93.74,82.32,0,,,
2017-06-28,1101 [WEATHER],14,12.33,0,100,93.14,0,,,
2017-06-29,1101 [WEATHER],16,13.21,0,100,89.59,0,,,
2017-06-30,1101 [WEATHER],17,15.25,0,100,87.37,0,,,
2017-06-01,1112 [WEATHER],21,17.17,0,94.28,76.24,0,,,
2017-06-02,1112 [WEATHER],16.2,13.98,0,97.42,89.26,0,,,
2017-06-03,1112 [WEATHER],18.9,13.36,0,99.33,79.52,0,,,
2017-06-04,1112 [WEATHER],17.6,13.85,0,91.7,72.92,0,,,
2017-06-05,1112 [WEATHER],15,12.35,0,96.16,90.94,0,,,
2017-06-06,1112 [WEATHER],12.5,11.64,0,98.02,88.93,0,,,
2017-06-07,1112 [WEATHER],15.8,12.84,0,96.11,76.87,0,,,
2017-06-08,1112 [WEATHER],19.6,14.55,0,98.06,88.08,0,,,
2017-06-09,1112 [WEATHER],18.4,14.36,0,92.94,80.31,0,,,
2017-06-10,1112 [WEATHER],18.1,14.45,0,97.49,91.55,0,,,
2017-06-11,1112 [WEATHER],17.8,14.85,0,89.42,78.19,0,,,
2017-06-12,1112 [WEATHER],16.7,14.18,0,92.44,83.38,0,,,
2017-06-13,1112 [WEATHER],19.6,15.27,0,96.78,85.54,0,,,
2017-06-14,1112 [WEATHER],24.1,17.35,0,98.02,77.46,0,,,
2017-06-15,1112 [WEATHER],18.9,15.15,0,97.41,80.14,0,,,
2017-06-16,1112 [WEATHER],16.8,15.35,0,92.38,85.01,0,,,
2017-06-17,1112 [WEATHER],24.5,18.45,0,94.98,78.6,0,,,
2017-06-18,1112 [WEATHER],23.7,17.91,0,98.04,71.69,0,,,
2017-06-19,1112 [WEATHER],26.1,19.01,0,96.74,74.16,0,,,
2017-06-20,1112 [WEATHER],22.8,18.34,0,98.09,78.42,0,,,
2017-06-21,1112 [WEATHER],27,20.04,0,93.23,76.38,0,,,
2017-06-22,1112 [WEATHER],17.6,15.31,0,98.09,87.17,0,,,
2017-06-23,1112 [WEATHER],17,15.21,0,98.72,93.01,0,,,
2017-06-24,1112 [WEATHER],19.1,15.3,0,98.07,82.82,0,,,
2017-06-25,1112 [WEATHER],16.8,12.98,0,96.76,82.1,0,,,
2017-06-26,1112 [WEATHER],18.5,13.76,0,98.64,76.25,0,,,
2017-06-27,1112 [WEATHER],17.5,13.92,0,94.21,85.06,0,,,
2017-06-28,1112 [WEATHER],12.9,11.57,0,98.66,91.25,0,,,
2017-06-29,1112 [WEATHER],15.9,12.6,0,98.68,92.29,0,,,
2017-06-30,1112 [WEATHER],18.2,14.96,0,99.35,88.49,0,,,
2017-06-01,1119 [WEATHER],20.4,16.82,0,92.5,75.21,0,,,
2017-06-02,1119 [WEATHER],15.8,13.82,0,96.16,86.72,0,,,
2017-06-03,1119 [WEATHER],17.4,12.84,0,98.66,76.29,0,,,
2017-06-04,1119 [WEATHER],16,12.7,0,94.16,73.34,0,,,
2017-06-05,1119 [WEATHER],14.6,11.68,0,94.85,90.6,0,,,
2017-06-06,1119 [WEATHER],12,11.03,0,98.04,89.43,0,,,
2017-06-07,1119 [WEATHER],14.8,11.96,0,95.46,75.29,0,,,
2017-06-08,1119 [WEATHER],18.1,14.2,0,98.06,85.15,0,,,
2017-06-09,1119 [WEATHER],16.4,13.71,0,88.06,76.13,0,,,
2017-06-10,1119 [WEATHER],17.4,14.16,0,96.26,90.3,0,,,
2017-06-11,1119 [WEATHER],16.4,14.22,0,87.63,76.87,0,,,
2017-06-12,1119 [WEATHER],14.8,13.37,0,90.6,81.14,0,,,
2017-06-13,1119 [WEATHER],18.1,14.5,0,95.44,84.21,0,,,
2017-06-14,1119 [WEATHER],22.3,16.84,0,98.69,76.58,0,,,
2017-06-15,1119 [WEATHER],18,14.51,0,96.77,77.83,0,,,
2017-06-16,1119 [WEATHER],16.6,14.89,0,89.93,82.29,0,,,
2017-06-17,1119 [WEATHER],23.4,18.53,0,91.4,74.09,0,,,
2017-06-18,1119 [WEATHER],23.9,18.52,0,91.11,66.47,0,,,
2017-06-19,1119 [WEATHER],26.3,20.35,0,89.7,65.1,0,,,
2017-06-20,1119 [WEATHER],21.5,17.88,0,88.38,78.55,0,,,
2017-06-21,1119 [WEATHER],26.5,19.79,0,90.39,77.47,0,,,
2017-06-22,1119 [WEATHER],16.6,14.91,0,98.08,85.36,0,,,
2017-06-23,1119 [WEATHER],16.2,14.7,0,97.45,91.32,0,,,
2017-06-24,1119 [WEATHER],16.6,14.31,0,96.78,82.3,0,,,
2017-06-25,1119 [WEATHER],14.9,12.42,0,96.1,79.65,0,,,
2017-06-26,1119 [WEATHER],17.7,13.75,0,94.05,67.41,0,,,
2017-06-27,1119 [WEATHER],15.8,12.86,0,96.08,87.89,0,,,
2017-06-28,1119 [WEATHER],12,10.86,0,96.09,92.67,0,,,
2017-06-29,1119 [WEATHER],15.9,12.76,0,96.72,86.24,0,,,
2017-06-30,1119 [WEATHER],18.7,14.23,0,98.04,88.45,0,,,
2017-06-01,1125 [WEATHER],21.6,17.73,0,88.91,70.62,0,,,
2017-06-02,1125 [WEATHER],15.4,14.03,0,98.04,90.1,0,,,
2017-06-03,1125 [WEATHER],17.7,13.32,0,97.39,75.63,0,,,
2017-06-04,1125 [WEATHER],16.6,13.06,0,87.32,69.85,0,,,
2017-06-05,1125 [WEATHER],13.7,11.95,0,94.88,88.95,0,,,
2017-06-06,1125 [WEATHER],12.4,11.22,0,96.76,87.24,0,,,
2017-06-07,1125 [WEATHER],15.1,12.44,0,95.46,72.9,0,,,
2017-06-08,1125 [WEATHER],17.7,14.01,0,97.42,89.71,0,,,
2017-06-09,1125 [WEATHER],17.9,14.1,0,90.46,75.17,0,,,
2017-06-10,1125 [WEATHER],17.3,14.67,0,95.65,89.63,0,,,
2017-06-11,1125 [WEATHER],16.7,14.65,0,87.08,73.65,0,,,
2017-06-12,1125 [WEATHER],15,13.38,0,90.53,79.31,0,,,
2017-06-13,1125 [WEATHER],18.3,15.09,0,95.48,81.12,0,,,
